2020-10-23 14:29:58,060 - RHS of #set statement is null. Context will not be modified. app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp[line 229, column 9]
2020-10-23 14:29:58,060 - Null reference [template 'app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp', line 230, column 54] : $ListData.kep_BrgC cannot be resolved.
2020-10-23 14:29:58,061 - RHS of #set statement is null. Context will not be modified. app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp[line 135, column 1]
2020-10-23 14:29:58,061 - RHS of #set statement is null. Context will not be modified. app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp[line 223, column 5]
2020-10-23 14:29:58,061 - Null reference [template 'app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp', line 224, column 45] : $ListData.sCL cannot be resolved.
2020-10-23 14:29:58,061 - RHS of #set statement is null. Context will not be modified. app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp[line 226, column 9]
2020-10-23 14:29:58,061 - Null reference [template 'app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp', line 227, column 54] : $ListData.res_BrgC cannot be resolved.
2020-10-23 14:29:58,061 - RHS of #set statement is null. Context will not be modified. app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp[line 229, column 9]
2020-10-23 14:29:58,061 - Null reference [template 'app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp', line 230, column 54] : $ListData.kep_BrgC cannot be resolved.
2020-10-23 14:29:58,061 - RHS of #set statement is null. Context will not be modified. app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp[line 135, column 1]
2020-10-23 14:29:58,065 - RHS of #set statement is null. Context will not be modified. app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp[line 223, column 5]
2020-10-23 14:29:58,065 - Null reference [template 'app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp', line 224, column 45] : $ListData.sCL cannot be resolved.
2020-10-23 14:29:58,065 - RHS of #set statement is null. Context will not be modified. app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp[line 226, column 9]
2020-10-23 14:29:58,065 - Null reference [template 'app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp', line 227, column 54] : $ListData.res_BrgC cannot be resolved.
2020-10-23 14:29:58,065 - RHS of #set statement is null. Context will not be modified. app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp[line 229, column 9]
2020-10-23 14:29:58,065 - Null reference [template 'app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp', line 230, column 54] : $ListData.kep_BrgC cannot be resolved.
2020-10-23 14:29:58,067 - ResourceManager : found app/ppk/syarat_kemaskini.jsp with loader org.apache.velocity.runtime.resource.loader.FileResourceLoader
2020-10-23 14:29:58,068 - Null reference [template 'app/ppk/headerppk.jsp', line 72, column 82] : $headerppk.id_permohonan_param cannot be resolved.
2020-10-23 14:29:58,068 - RHS of #set statement is null. Context will not be modified. app/ppk/headerppk.jsp[line 78, column 1]
2020-10-23 14:29:58,068 - Could not determine type of iterator in #foreach loop at app/ppk/headerppk.jsp[line 162, column 13]
2020-10-23 14:29:58,068 - Left side ($idstatus) of '!=' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/headerppk.jsp[line 165, column 30]
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 822, column 9] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 826, column 17] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 830, column 9] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 835, column 9] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 843, column 9] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 847, column 9] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 852, column 9] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 870, column 25] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 874, column 33] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 878, column 33] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 885, column 25] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 894, column 25] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 898, column 25] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 903, column 25] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 910, column 9] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 1195, column 9] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 1197, column 45] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 1197, column 112] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 1200, column 21] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 1200, column 75] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 1215, column 45] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 1219, column 50] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 1226, column 45] : $jquery cannot be resolved.
2020-10-23 14:29:58,265 - Null reference [template 'app/ppk/headerppk.jsp', line 1230, column 50] : $jquery cannot be resolved.
2020-10-23 14:29:58,273 - Left side of '>=' operation is not a valid Number at app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp[line 2479, column 19]
2020-10-23 14:29:58,273 - Null reference [template 'app/ppk/headerppk_script.jsp', line 7, column 27] : $jquery cannot be resolved.
2020-10-23 14:29:58,273 - Null reference [template 'app/ppk/headerppk_script.jsp', line 15, column 27] : $jquery cannot be resolved.
2020-10-23 14:29:58,273 - Null reference [template 'app/ppk/headerppk_script.jsp', line 27, column 27] : $jquery cannot be resolved.
2020-10-23 14:29:58,273 - Null reference [template 'app/ppk/headerppk_script.jsp', line 33, column 27] : $jquery cannot be resolved.
2020-10-23 14:29:58,273 - Null reference [template 'app/ppk/headerppk_script.jsp', line 50, column 11] : $jquery cannot be resolved.
2020-10-23 14:29:58,273 - Null reference [template 'app/ppk/headerppk_script.jsp', line 58, column 11] : $jquery cannot be resolved.
2020-10-23 14:29:58,273 - Null reference [template 'app/ppk/headerppk_script.jsp', line 271, column 1] : $jquery cannot be resolved.
2020-10-23 14:29:58,467 - Null reference [template 'app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp', line 2831, column 17] : $jquery cannot be resolved.
2020-10-23 14:29:58,467 - Null reference [template 'app/ppk/frmPrmhnnSek8KeputusanPermohonan.jsp', line 2842, column 17] : $jquery cannot be resolved.
2020-10-23 14:30:02,216 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 15, column 1]
2020-10-23 14:30:02,216 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 28, column 1]
2020-10-23 14:30:02,216 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 29, column 1]
2020-10-23 14:30:02,216 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 37, column 1]
2020-10-23 14:30:02,217 - Null reference [template 'vtl/main/greeting.vm', line 94, column 17] : $jquery cannot be resolved.
2020-10-23 14:30:02,217 - Null reference [template 'vtl/main/greeting.vm', line 120, column 13] : $jquery cannot be resolved.
2020-10-23 14:30:02,217 - Null reference [template 'vtl/main/greeting.vm', line 121, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:02,217 - Null reference [template 'vtl/main/greeting.vm', line 124, column 17] : $jquery cannot be resolved.
2020-10-23 14:30:02,217 - Null reference [template 'vtl/main/greeting.vm', line 124, column 47] : $jquery cannot be resolved.
2020-10-23 14:30:02,217 - Null reference [template 'vtl/main/greeting.vm', line 125, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:02,217 - Null reference [template 'vtl/main/greeting.vm', line 126, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:02,217 - Null reference [template 'vtl/main/greeting.vm', line 130, column 5] : $jquery cannot be resolved.
2020-10-23 14:30:02,218 - Null reference [template 'vtl/main/greeting.vm', line 131, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:02,218 - Null reference [template 'vtl/main/greeting.vm', line 132, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:02,218 - Null reference [template 'vtl/main/greeting.vm', line 239, column 163] : $viewPengguna cannot be resolved.
2020-10-23 14:30:02,218 - Null reference [template 'vtl/main/greeting.vm', line 618, column 19] : $jquery cannot be resolved.
2020-10-23 14:30:02,218 - Null reference [template 'vtl/main/greeting.vm', line 657, column 35] : $jquery cannot be resolved.
2020-10-23 14:30:02,218 - Null reference [template 'vtl/main/greeting.vm', line 688, column 33] : $jquery cannot be resolved.
2020-10-23 14:30:02,218 - Null reference [template 'vtl/main/greeting.vm', line 731, column 33] : $jquery cannot be resolved.
2020-10-23 14:30:02,218 - Null reference [template 'vtl/main/greeting.vm', line 736, column 33] : $jquery cannot be resolved.
2020-10-23 14:30:02,218 - Null reference [template 'vtl/main/greeting.vm', line 799, column 25] : $jquery cannot be resolved.
2020-10-23 14:30:02,218 - Null reference [template 'vtl/main/greeting.vm', line 801, column 25] : $jquery cannot be resolved.
2020-10-23 14:30:03,414 - Left side ($showLangkah) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. vtl/main/module_title.vm[line 5, column 21]
2020-10-23 14:30:06,522 - Null reference [template 'app/ppk/headerppk.jsp', line 72, column 82] : $headerppk.id_permohonan_param cannot be resolved.
2020-10-23 14:30:06,522 - RHS of #set statement is null. Context will not be modified. app/ppk/headerppk.jsp[line 78, column 1]
2020-10-23 14:30:06,522 - Could not determine type of iterator in #foreach loop at app/ppk/headerppk.jsp[line 162, column 13]
2020-10-23 14:30:06,522 - Left side ($idstatus) of '!=' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/headerppk.jsp[line 165, column 30]
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1085, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1089, column 17] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1093, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1098, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1106, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1110, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1127, column 25] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1131, column 33] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1135, column 25] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1140, column 25] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1148, column 25] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1152, column 25] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1160, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1195, column 9] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1197, column 45] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1197, column 112] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1200, column 21] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1200, column 75] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1215, column 45] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1219, column 50] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1226, column 45] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Null reference [template 'app/ppk/headerppk.jsp', line 1230, column 50] : $jquery cannot be resolved.
2020-10-23 14:30:06,524 - Left side ($flagPublicDate) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp[line 134, column 29]
2020-10-23 14:30:06,524 - Left side ($flagPublicDate) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp[line 160, column 34]
2020-10-23 14:30:06,525 - Null reference [template '/app/ppk/tindakanPegawai.jsp', line 6, column 81] : $enabledPegawai cannot be resolved.
2020-10-23 14:30:06,525 - Left side ($!enabledPegawai) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. /app/ppk/tindakanPegawai.jsp[line 33, column 39]
2020-10-23 14:30:06,525 - Left side ($viewNotis) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp[line 1770, column 29]
2020-10-23 14:30:06,525 - Left side ($viewNotis) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp[line 2114, column 29]
2020-10-23 14:30:06,525 - Left side ($viewNotis) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp[line 2602, column 29]
2020-10-23 14:30:06,525 - Left side ($viewNotis) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp[line 2681, column 29]
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 2778, column 52] : $id_notisobdtl cannot be resolved.
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 2781, column 48] : $previousBil cannot be resolved.
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 2789, column 46] : $jeniskp cannot be resolved.
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 2790, column 47] : $jeniskpx cannot be resolved.
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/headerppk_script.jsp', line 7, column 27] : $jquery cannot be resolved.
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/headerppk_script.jsp', line 15, column 27] : $jquery cannot be resolved.
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/headerppk_script.jsp', line 27, column 27] : $jquery cannot be resolved.
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/headerppk_script.jsp', line 33, column 27] : $jquery cannot be resolved.
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/headerppk_script.jsp', line 50, column 11] : $jquery cannot be resolved.
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/headerppk_script.jsp', line 58, column 11] : $jquery cannot be resolved.
2020-10-23 14:30:06,525 - Null reference [template 'app/ppk/headerppk_script.jsp', line 683, column 1] : $jquery cannot be resolved.
2020-10-23 14:30:06,642 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 2888, column 4] : $jquery cannot be resolved.
2020-10-23 14:30:06,642 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 2912, column 10] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3258, column 13] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3260, column 20] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3271, column 13] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3273, column 20] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3605, column 13] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3607, column 20] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3613, column 13] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3615, column 20] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3948, column 13] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3950, column 20] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3956, column 24] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3957, column 33] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3960, column 13] : $jquery cannot be resolved.
2020-10-23 14:30:06,643 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 3962, column 20] : $jquery cannot be resolved.
2020-10-23 14:30:06,645 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 5754, column 24] : $jquery cannot be resolved.
2020-10-23 14:30:06,645 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 5765, column 26] : $jquery cannot be resolved.
2020-10-23 14:30:06,645 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 5767, column 26] : $jquery cannot be resolved.
2020-10-23 14:30:06,645 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 5769, column 26] : $jquery cannot be resolved.
2020-10-23 14:30:06,645 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 5776, column 26] : $jquery cannot be resolved.
2020-10-23 14:30:06,645 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 5778, column 26] : $jquery cannot be resolved.
2020-10-23 14:30:06,646 - Null reference [template 'app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp', line 5780, column 26] : $jquery cannot be resolved.
2020-10-23 14:30:06,646 - Left side ($viewNotis) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp[line 5972, column 18]
2020-10-23 14:30:06,646 - Left side ($viewNotis) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp[line 5996, column 17]
2020-10-23 14:30:06,646 - Left side ($viewNotis) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. app/ppk/frmPrmhnnSek8NotisPerbicaraan.jsp[line 6018, column 21]
2020-10-23 14:30:06,646 - Null reference [template 'vtl/ajax/ajax_main.vm', line 26, column 1] : $jquery cannot be resolved.
2020-10-23 14:30:06,646 - Left side ($queryString) of '!=' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. vtl/ajax/ajax_main.vm[line 36, column 25]
2020-10-23 14:30:06,646 - Null reference [template 'vtl/ajax/ajax_main.vm', line 37, column 73] : $queryString cannot be resolved.
2020-10-23 14:30:06,646 - Left side ($queryString) of '!=' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. vtl/ajax/ajax_main.vm[line 50, column 25]
2020-10-23 14:30:06,646 - Null reference [template 'vtl/ajax/ajax_main.vm', line 52, column 78] : $queryString cannot be resolved.
2020-10-23 14:30:06,646 - Left side ($queryString) of '!=' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. vtl/ajax/ajax_main.vm[line 64, column 25]
2020-10-23 14:30:06,646 - Null reference [template 'vtl/ajax/ajax_main.vm', line 65, column 34] : $queryString cannot be resolved.
2020-10-23 15:25:36,944 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 15, column 1]
2020-10-23 15:25:36,945 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 28, column 1]
2020-10-23 15:25:36,945 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 29, column 1]
2020-10-23 15:25:36,945 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 37, column 1]
2020-10-23 15:25:36,946 - Left side (${session.getAttribute("_portal_islogin")}) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. vtl/main/header.vm[line 42, column 52]
2020-10-23 15:25:37,072 - Left side (${session.getAttribute("_portal_action")}) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. vtl/main/tabber.vm[line 17, column 98]
2020-10-23 15:25:37,073 - Left side (${session.getAttribute("_portal_action")}) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. vtl/main/tabber.vm[line 17, column 98]
2020-10-23 15:25:37,884 - Left side ($showLangkah) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. vtl/main/module_title.vm[line 5, column 21]
2020-10-23 15:25:37,935 - ResourceManager : found app/utils/OnlineLogin.jsp with loader org.apache.velocity.runtime.resource.loader.FileResourceLoader
2020-10-23 15:25:38,527 - Left side ($showLangkah) of '==' operation has null value. If it is a reference, it may not be in the context or its toString() returned null. vtl/main/module_title.vm[line 5, column 21]
2020-10-23 15:25:38,946 - ResourceManager : found app/blankSessionOut.vm with loader org.apache.velocity.runtime.resource.loader.FileResourceLoader
2020-10-23 15:58:39,849 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 15, column 1]
2020-10-23 15:58:39,849 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 28, column 1]
2020-10-23 15:58:39,849 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 29, column 1]
2020-10-23 15:58:39,849 - RHS of #set statement is null. Context will not be modified. vtl/main/header.vm[line 37, column 1]
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 94, column 17] : $jquery cannot be resolved.
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 120, column 13] : $jquery cannot be resolved.
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 121, column 9] : $jquery cannot be resolved.
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 124, column 17] : $jquery cannot be resolved.
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 124, column 47] : $jquery cannot be resolved.
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 125, column 9] : $jquery cannot be resolved.
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 126, column 9] : $jquery cannot be resolved.
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 130, column 5] : $jquery cannot be resolved.
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 131, column 9] : $jquery cannot be resolved.
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 132, column 9] : $jquery cannot be resolved.
2020-10-23 15:58:39,854 - Null reference [template 'vtl/main/greeting.vm', line 239, column 163] : $viewPengguna cannot be resolved.
2020-10-23 15:58:39,857 - Null reference [template 'vtl/main/greeting.vm', line 618, column 19] : $jquery cannot be resolved.
2020-10-23 15:58:39,857 - Null reference [template 'vtl/main/greeting.vm', line 657, column 35] : $jquery cannot be resolved.
2020-10-23 15:58:39,857 - Null reference [template 'vtl/main/greeting.vm', line 688, column 33] : $jquery cannot be resolved.
2020-10-23 15:58:39,857 - Null reference [template 'vtl/main/greeting.vm', line 731, column 33] : $jquery cannot be resolved.
2020-10-23 15:58:39,857 - Null reference [template 'vtl/main/greeting.vm', line 736, column 33] : $jquery cannot be resolved.
2020-10-23 15:58:39,857 - Null reference [template 'vtl/main/greeting.vm', line 799, column 25] : $jquery cannot be resolved.
2020-10-23 15:58:39,857 - Null reference [template 'vtl/main/greeting.vm', line 801, column 25] : $jquery cannot be resolved.
2020-10-23 15:58:41,962 - ResourceManager : found app/ppk/dashboard.jsp with loader org.apache.velocity.runtime.resource.loader.FileResourceLoader
2020-10-23 15:58:42,200 - Null reference [template 'app/ppk/dashboard.jsp', line 85, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,200 - Null reference [template 'app/ppk/dashboard.jsp', line 211, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,200 - Null reference [template 'app/ppk/dashboard.jsp', line 221, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,200 - Null reference [template 'app/ppk/dashboard.jsp', line 231, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,200 - Null reference [template 'app/ppk/dashboard.jsp', line 241, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,200 - Null reference [template 'app/ppk/dashboard.jsp', line 262, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,200 - Null reference [template 'app/ppk/dashboard.jsp', line 272, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,200 - Null reference [template 'app/ppk/dashboard.jsp', line 441, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,201 - Null reference [template 'app/ppk/dashboard.jsp', line 452, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,202 - Null reference [template 'app/ppk/dashboard.jsp', line 558, column 9] : $jquery cannot be resolved.
2020-10-23 15:58:42,202 - Null reference [template 'app/ppk/dashboard.jsp', line 574, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,202 - Null reference [template 'app/ppk/dashboard.jsp', line 627, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,202 - Null reference [template 'app/ppk/dashboard.jsp', line 709, column 1] : $jquery cannot be resolved.
2020-10-23 15:58:42,202 - Null reference [template 'app/ppk/dashboard.jsp', line 763, column 39] : $row cannot be resolved.
